temperature, lluvia, humedad, rend_manz
89.00,50.00,86.00,79.70
82.00,90.00,68.00,76.60
66.00,39.00,51.00,53.10
44.00,31.00,79.00,58.90
35.00,68.00,80.00,64.10
23.00,66.00,21.00,30.60
92.00,67.00,88.00,85.00
77.00,28.00,70.00,63.70
75.00,81.00,43.00,60.20
46.00,76.00,92.00,75.00
67.00,24.00,91.00,70.40
60.00,87.00,72.00,71.40
43.00,73.00,37.00,46.00
48.00,35.00,86.00,64.40
27.00,70.00,67.00,55.60
99.00,59.00,90.00,86.50
45.00,65.00,57.00,55.00
93.00,62.00,37.00,58.80
56.00,29.00,89.00,67.10
35.00,54.00,68.00,55.30
56.00,51.00,32.00,43.00
71.00,53.00,43.00,53.40
66.00,80.00,68.00,69.80
96.00,54.00,30.00,54.60
64.00,58.00,78.00,69.80
21.00,42.00,95.00,62.20
74.00,48.00,48.00,55.80
93.00,70.00,39.00,61.40
32.00,45.00,23.00,30.10
82.00,36.00,99.00,81.30
48.00,29.00,29.00,34.70
81.00,42.00,32.00,48.70
70.00,72.00,29.00,49.90
58.00,28.00,85.00,65.50
72.00,37.00,55.00,56.50
73.00,86.00,99.00,88.60
30.00,30.00,64.00,47.00
66.00,22.00,42.00,45.20
33.00,33.00,54.00,43.50
83.00,26.00,57.00,58.60
30.00,50.00,43.00,40.50
24.00,43.00,54.00,42.80
21.00,50.00,40.00,36.30
28.00,81.00,45.00,47.10
83.00,87.00,82.00,83.30
27.00,52.00,25.00,31.00
46.00,69.00,64.00,59.60
89.00,25.00,51.00,57.20
42.00,91.00,37.00,49.30
25.00,64.00,90.00,65.30
36.00,76.00,26.00,39.00
92.00,36.00,60.00,64.80
72.00,85.00,60.00,68.60
68.00,91.00,79.00,78.10
22.00,26.00,46.00,34.80
36.00,35.00,27.00,31.30
64.00,28.00,89.00,69.30
70.00,81.00,87.00,80.70
57.00,50.00,90.00,72.10
20.00,83.00,66.00,55.60
66.00,30.00,98.00,74.80
92.00,79.00,35.00,60.90
43.00,44.00,47.00,45.20
98.00,87.00,50.00,71.80
98.00,63.00,68.00,76.00
44.00,37.00,48.00,44.60
94.00,42.00,56.00,64.60
96.00,34.00,57.00,64.10
74.00,51.00,44.00,54.40
99.00,64.00,24.00,54.50
44.00,96.00,81.00,72.90
23.00,32.00,80.00,53.30
39.00,29.00,95.00,65.00
68.00,32.00,96.00,74.80
97.00,65.00,40.00,62.10
92.00,24.00,74.00,69.40
89.00,22.00,97.00,79.60
87.00,23.00,67.00,64.20
57.00,70.00,52.00,57.10
48.00,64.00,90.00,72.20
57.00,59.00,57.00,57.40
38.00,28.00,58.00,46.00
96.00,44.00,36.00,55.60
28.00,23.00,99.00,62.50
66.00,62.00,20.00,42.20
79.00,29.00,69.00,64.00
70.00,24.00,47.00,49.30
34.00,68.00,76.00,61.80
43.00,95.00,30.00,46.90
84.00,88.00,96.00,90.80
68.00,48.00,69.00,64.50
74.00,42.00,77.00,69.10
66.00,40.00,42.00,48.80
49.00,82.00,72.00,67.10
74.00,84.00,99.00,88.50
45.00,30.00,90.00,64.50
96.00,54.00,22.00,50.60
88.00,90.00,84.00,86.40
25.00,52.00,32.00,33.90
74.00,33.00,59.00,58.30
22.00,95.00,49.00,50.10
99.00,67.00,70.00,78.10
66.00,80.00,37.00,54.30
22.00,41.00,64.00,46.80
92.00,35.00,67.00,68.10
80.00,63.00,52.00,62.60
66.00,97.00,52.00,65.20
66.00,39.00,53.00,54.10
52.00,38.00,31.00,38.70
94.00,22.00,74.00,69.60
56.00,85.00,85.00,76.30
41.00,70.00,37.00,44.80
93.00,51.00,32.00,54.10
47.00,86.00,32.00,47.30
72.00,93.00,49.00,64.70
30.00,88.00,62.00,57.60
56.00,63.00,47.00,52.90
36.00,56.00,43.00,43.50
91.00,43.00,38.00,54.90
70.00,60.00,61.00,63.50
86.00,40.00,74.00,70.80
28.00,75.00,48.00,47.40
94.00,26.00,81.00,73.90
34.00,84.00,59.00,56.50
70.00,61.00,73.00,69.70
25.00,93.00,62.00,57.10
98.00,39.00,59.00,66.70
34.00,59.00,27.00,35.50
94.00,82.00,27.00,58.10
55.00,80.00,93.00,79.00
24.00,79.00,96.00,71.00
35.00,95.00,57.00,58.00
22.00,70.00,20.00,30.60
61.00,38.00,38.00,44.90
78.00,36.00,66.00,63.60
70.00,87.00,99.00,87.90
20.00,60.00,62.00,49.00
68.00,25.00,55.00,52.90
25.00,79.00,29.00,37.80
43.00,56.00,52.00,50.10
27.00,69.00,95.00,69.40
53.00,77.00,48.00,55.30
20.00,21.00,75.00,47.70
57.00,37.00,87.00,68.00
42.00,51.00,99.00,72.30
26.00,96.00,21.00,37.50
94.00,79.00,36.00,62.00
21.00,37.00,72.00,49.70
51.00,62.00,43.00,49.20
46.00,32.00,48.00,44.20
61.00,80.00,39.00,53.80
47.00,57.00,28.00,39.50
63.00,42.00,94.00,74.30
85.00,51.00,72.00,71.70
99.00,52.00,20.00,50.10
97.00,87.00,52.00,72.50
26.00,38.00,77.00,53.90
75.00,32.00,33.00,45.40
34.00,27.00,47.00,39.10
20.00,50.00,87.00,59.50
94.00,94.00,29.00,61.50
48.00,85.00,68.00,65.40
86.00,35.00,35.00,50.30
84.00,27.00,73.00,67.10
47.00,97.00,21.00,44.00
97.00,62.00,34.00,58.50
42.00,28.00,59.00,47.70
44.00,30.00,35.00,36.70
54.00,31.00,30.00,37.40
60.00,23.00,70.00,57.60
76.00,45.00,85.00,74.30
31.00,38.00,81.00,57.40
36.00,90.00,48.00,52.80
46.00,90.00,37.00,50.30
53.00,56.00,36.00,45.10
29.00,74.00,97.00,72.00
34.00,42.00,81.00,59.10
95.00,95.00,31.00,63.00
34.00,78.00,25.00,38.30
83.00,30.00,99.00,80.40
32.00,55.00,36.00,38.60
35.00,41.00,32.00,34.70
32.00,39.00,72.00,53.40
37.00,50.00,51.00,46.60
22.00,94.00,43.00,46.90
20.00,38.00,40.00,33.60
47.00,45.00,32.00,39.10
28.00,32.00,90.00,59.80
77.00,43.00,84.00,73.70
72.00,68.00,42.00,56.20
30.00,80.00,41.00,45.50
46.00,92.00,79.00,71.70
48.00,20.00,68.00,52.40
88.00,68.00,31.00,55.50
96.00,67.00,55.00,69.70
31.00,68.00,26.00,35.90
53.00,43.00,56.00,52.50
99.00,20.00,56.00,61.70
38.00,52.00,37.00,40.30
44.00,73.00,35.00,45.30
21.00,49.00,26.00,29.10
52.00,88.00,76.00,71.20
76.00,36.00,79.00,69.50
41.00,58.00,36.00,41.90
34.00,20.00,85.00,56.70
42.00,80.00,29.00,43.10
47.00,29.00,58.00,48.90
60.00,97.00,26.00,50.40
27.00,93.00,58.00,55.70
46.00,54.00,53.00,51.10
84.00,98.00,43.00,66.30
43.00,94.00,91.00,77.20
29.00,69.00,31.00,38.00
74.00,30.00,95.00,75.70
81.00,26.00,52.00,55.50
30.00,75.00,50.00,49.00
72.00,87.00,86.00,82.00
80.00,98.00,45.00,66.10
23.00,66.00,84.00,62.10
87.00,60.00,64.00,70.10
95.00,80.00,84.00,86.50
51.00,57.00,46.00,49.70
73.00,98.00,79.00,81.00
67.00,73.00,42.00,55.70
60.00,46.00,59.00,56.70
38.00,64.00,80.00,64.20
92.00,59.00,21.00,49.90
82.00,52.00,39.00,54.50
49.00,79.00,26.00,43.50
66.00,84.00,51.00,62.10
69.00,78.00,69.00,70.80
91.00,73.00,51.00,67.40
80.00,74.00,67.00,72.30
70.00,55.00,67.00,65.50
96.00,67.00,74.00,79.20
53.00,83.00,23.00,44.00
66.00,69.00,71.00,69.10
25.00,37.00,34.00,31.90
39.00,51.00,23.00,33.40
28.00,96.00,48.00,51.60
60.00,72.00,61.00,62.90
95.00,62.00,82.00,81.90
84.00,76.00,67.00,73.90
91.00,25.00,54.00,59.30
22.00,32.00,27.00,26.50
87.00,94.00,69.00,79.40
66.00,22.00,80.00,64.20
72.00,47.00,61.00,61.50
50.00,72.00,68.00,63.40
60.00,40.00,36.00,44.00
53.00,34.00,29.00,37.20
63.00,72.00,93.00,79.80
85.00,39.00,30.00,48.30
39.00,97.00,26.00,44.10
69.00,68.00,57.00,62.80
38.00,62.00,57.00,52.30
68.00,22.00,77.00,63.30
92.00,95.00,90.00,91.60
24.00,61.00,24.00,31.40
60.00,31.00,79.00,63.70
94.00,70.00,55.00,69.70
36.00,50.00,95.00,68.30
66.00,95.00,23.00,50.30
92.00,32.00,25.00,46.50
75.00,53.00,88.00,77.10
65.00,54.00,86.00,73.30
24.00,75.00,85.00,64.70
88.00,34.00,43.00,54.70
39.00,73.00,91.00,71.80
99.00,57.00,75.00,78.60
20.00,76.00,29.00,35.70
25.00,70.00,81.00,62.00
58.00,56.00,83.00,70.10
50.00,70.00,77.00,67.50
79.00,85.00,97.00,89.20
24.00,31.00,39.00,32.90
48.00,39.00,72.00,58.20
55.00,43.00,66.00,58.10
72.00,73.00,26.00,49.20
88.00,89.00,55.00,71.70
49.00,37.00,35.00,39.60
83.00,78.00,72.00,76.50
55.00,31.00,38.00,41.70
38.00,45.00,44.00,42.40
23.00,31.00,44.00,35.10
24.00,63.00,30.00,34.80
25.00,43.00,35.00,33.60
43.00,56.00,40.00,44.10
53.00,35.00,89.00,67.40
85.00,43.00,95.00,81.60
84.00,56.00,66.00,69.40
55.00,33.00,84.00,65.10
37.00,84.00,88.00,71.90
23.00,88.00,88.00,68.50
32.00,88.00,78.00,66.20
98.00,84.00,48.00,70.20
28.00,20.00,75.00,49.90
72.00,86.00,59.00,68.30
89.00,32.00,49.00,57.60
34.00,74.00,54.00,52.00
78.00,70.00,86.00,80.40
67.00,28.00,40.00,45.70
55.00,35.00,89.00,68.00
58.00,41.00,79.00,65.10
73.00,27.00,42.00,48.30
76.00,43.00,65.00,63.90
67.00,79.00,75.00,73.40
40.00,40.00,39.00,39.50
44.00,87.00,62.00,61.60
49.00,75.00,85.00,72.20
49.00,74.00,58.00,58.50
46.00,75.00,48.00,52.80
51.00,21.00,76.00,57.50
74.00,41.00,56.00,58.40
66.00,66.00,32.00,49.00
33.00,80.00,77.00,64.40
94.00,72.00,68.00,76.60
78.00,61.00,76.00,73.60
96.00,47.00,30.00,53.20
37.00,55.00,77.00,60.60
92.00,81.00,91.00,89.30
34.00,64.00,20.00,33.00
68.00,34.00,57.00,55.70
25.00,60.00,79.00,59.00
50.00,65.00,78.00,67.00
37.00,39.00,60.00,48.90
78.00,75.00,22.00,49.40
74.00,32.00,94.00,75.60
85.00,45.00,87.00,78.00
89.00,28.00,41.00,52.80
39.00,69.00,89.00,70.00
70.00,92.00,91.00,84.90
29.00,53.00,62.00,50.30
96.00,42.00,72.00,73.20
71.00,98.00,62.00,71.90
83.00,88.00,93.00,89.00
91.00,55.00,43.00,59.80
79.00,71.00,44.00,59.90
89.00,98.00,75.00,83.80
77.00,57.00,41.00,55.00
90.00,22.00,54.00,58.40
41.00,41.00,50.00,45.50
49.00,43.00,50.00,48.30
85.00,95.00,80.00,84.50
62.00,91.00,28.00,50.80
98.00,44.00,32.00,54.20
53.00,34.00,89.00,67.20
88.00,24.00,44.00,53.20
92.00,85.00,28.00,58.60
66.00,67.00,30.00,48.20
97.00,41.00,85.00,79.80
62.00,70.00,80.00,72.60
62.00,25.00,45.00,46.10
65.00,37.00,43.00,48.40
28.00,46.00,73.00,54.10
25.00,93.00,76.00,64.10
32.00,32.00,77.00,54.50
30.00,37.00,21.00,26.90
33.00,80.00,32.00,41.90
49.00,67.00,31.00,43.60
32.00,90.00,55.00,55.10
89.00,46.00,76.00,73.90
72.00,89.00,35.00,56.90
41.00,40.00,36.00,38.30
79.00,29.00,98.00,78.50
72.00,47.00,74.00,68.00
94.00,78.00,50.00,68.80
63.00,40.00,81.00,67.40
20.00,82.00,30.00,37.40
35.00,60.00,25.00,35.00
23.00,77.00,81.00,62.80
45.00,66.00,41.00,47.20
88.00,35.00,62.00,64.40
72.00,78.00,51.00,62.70
97.00,73.00,41.00,64.20
37.00,86.00,43.00,49.80
50.00,36.00,56.00,50.20
79.00,89.00,83.00,83.00
39.00,30.00,54.00,44.70
47.00,76.00,86.00,72.30
82.00,50.00,66.00,67.60
25.00,74.00,71.00,57.80
91.00,78.00,45.00,65.40
71.00,36.00,76.00,66.50
57.00,24.00,72.00,57.90
72.00,61.00,92.00,79.80
42.00,87.00,21.00,40.50
93.00,96.00,31.00,62.60
97.00,61.00,85.00,83.80
61.00,25.00,44.00,45.30
36.00,71.00,39.00,44.50
89.00,73.00,29.00,55.80
51.00,57.00,37.00,45.20
84.00,60.00,95.00,84.70
70.00,94.00,91.00,85.30
27.00,74.00,68.00,56.90
87.00,66.00,67.00,72.80
74.00,69.00,94.00,83.00
27.00,23.00,49.00,37.20
86.00,48.00,70.00,70.40
56.00,51.00,61.00,57.50
55.00,53.00,58.00,56.10
63.00,98.00,96.00,86.50
75.00,22.00,89.00,71.40
40.00,93.00,37.00,49.10
90.00,60.00,96.00,87.00
67.00,72.00,30.00,49.50
84.00,91.00,65.00,75.90
44.00,53.00,92.00,69.80
26.00,61.00,66.00,53.00
55.00,58.00,69.00,62.60
95.00,99.00,73.00,84.80
58.00,66.00,83.00,72.10
91.00,82.00,37.00,62.20
92.00,39.00,40.00,55.40
44.00,91.00,39.00,50.90
46.00,30.00,92.00,65.80
26.00,62.00,46.00,43.20
89.00,40.00,48.00,58.70
94.00,77.00,24.00,55.60
97.00,37.00,49.00,61.00
94.00,84.00,82.00,86.00
36.00,97.00,21.00,40.70
84.00,66.00,55.00,65.90
72.00,55.00,97.00,81.10
26.00,56.00,82.00,60.00
72.00,86.00,66.00,71.80
27.00,36.00,37.00,33.80
80.00,90.00,42.00,63.00
25.00,99.00,62.00,58.30
23.00,63.00,96.00,67.50
64.00,59.00,67.00,64.50
31.00,77.00,39.00,44.20
42.00,38.00,79.00,59.70
95.00,57.00,43.00,61.40
29.00,90.00,25.00,39.20
24.00,91.00,58.00,54.40
84.00,22.00,23.00,41.10
33.00,20.00,71.00,49.40
82.00,67.00,62.00,69.00
38.00,56.00,62.00,53.60
38.00,90.00,37.00,47.90
21.00,92.00,22.00,35.70
92.00,58.00,48.00,63.20
82.00,62.00,28.00,51.00
53.00,87.00,98.00,82.30
75.00,31.00,66.00,61.70
50.00,48.00,40.00,44.60
67.00,98.00,60.00,69.70
46.00,60.00,72.00,61.80
87.00,91.00,69.00,78.80
79.00,63.00,79.00,75.80
79.00,40.00,46.00,54.70
20.00,89.00,93.00,70.30
67.00,95.00,79.00,78.60
88.00,88.00,35.00,61.50
88.00,43.00,38.00,54.00
50.00,92.00,31.00,48.90
32.00,91.00,95.00,75.30
40.00,43.00,62.00,51.60
76.00,73.00,85.00,79.90
90.00,91.00,72.00,81.20
94.00,66.00,99.00,90.90
53.00,77.00,61.00,61.80
34.00,74.00,60.00,55.00
53.00,60.00,41.00,48.40
33.00,23.00,72.00,50.50
47.00,27.00,60.00,49.50
54.00,90.00,32.00,50.20
48.00,84.00,76.00,69.20
58.00,49.00,47.00,50.70
38.00,46.00,79.00,60.10
99.00,20.00,59.00,63.20
92.00,43.00,40.00,56.20
58.00,64.00,39.00,49.70
36.00,37.00,49.00,42.70
51.00,73.00,21.00,40.40
27.00,57.00,21.00,30.00
72.00,85.00,94.00,85.60
41.00,85.00,77.00,67.80
67.00,46.00,52.00,55.30
22.00,92.00,69.00,59.50
55.00,41.00,95.00,72.20
58.00,83.00,25.00,46.50
53.00,49.00,99.00,75.20
44.00,50.00,85.00,65.70
46.00,22.00,55.00,45.70
87.00,77.00,79.00,81.00
88.00,71.00,76.00,78.60
80.00,88.00,22.00,52.60
45.00,45.00,82.00,63.50
64.00,43.00,80.00,67.80
86.00,92.00,34.00,61.20
27.00,40.00,74.00,53.10
68.00,98.00,70.00,75.00
78.00,25.00,51.00,53.90
52.00,79.00,23.00,42.90
45.00,41.00,31.00,37.20
48.00,40.00,49.00,46.90
60.00,48.00,91.00,73.10
69.00,54.00,24.00,43.50
74.00,83.00,86.00,81.80
24.00,47.00,54.00,43.60
69.00,95.00,83.00,81.20
45.00,25.00,90.00,63.50
43.00,21.00,38.00,36.10
55.00,71.00,80.00,70.70
67.00,75.00,73.00,71.60
61.00,66.00,80.00,71.50
65.00,87.00,21.00,47.40
80.00,54.00,54.00,61.80
52.00,71.00,30.00,44.80
53.00,63.00,82.00,69.50
89.00,81.00,48.00,66.90
70.00,52.00,82.00,72.40
83.00,97.00,71.00,79.80
31.00,77.00,26.00,37.70
48.00,21.00,71.00,54.10
75.00,70.00,21.00,47.00
64.00,94.00,48.00,62.00
88.00,85.00,30.00,58.40
26.00,47.00,42.00,38.20
64.00,46.00,85.00,70.90
86.00,88.00,85.00,85.90
59.00,60.00,57.00,58.20
84.00,88.00,91.00,88.30
37.00,36.00,64.00,50.30
64.00,28.00,68.00,58.80
39.00,72.00,69.00,60.60
29.00,28.00,57.00,42.80
68.00,39.00,96.00,76.20
51.00,75.00,89.00,74.80
32.00,41.00,47.00,41.30
63.00,64.00,86.00,74.70
23.00,88.00,22.00,35.50
56.00,90.00,47.00,58.30
84.00,60.00,33.00,53.70
26.00,62.00,98.00,69.20
79.00,42.00,65.00,64.60
98.00,22.00,30.00,48.80
75.00,48.00,83.00,73.60
63.00,43.00,46.00,50.50
91.00,20.00,98.00,80.30
77.00,82.00,51.00,65.00
78.00,31.00,26.00,42.60
47.00,91.00,89.00,76.80
58.00,80.00,45.00,55.90
79.00,88.00,48.00,65.30
75.00,57.00,82.00,74.90
33.00,23.00,58.00,43.50
29.00,22.00,78.00,52.10
35.00,98.00,20.00,40.10
75.00,27.00,42.00,48.90
37.00,45.00,59.00,49.60
20.00,46.00,80.00,55.20
96.00,22.00,89.00,77.70
39.00,96.00,99.00,80.40
38.00,20.00,23.00,26.90
72.00,60.00,56.00,61.60
76.00,95.00,50.00,66.80
94.00,47.00,40.00,57.60
37.00,68.00,71.00,60.20
78.00,97.00,73.00,79.30
40.00,68.00,98.00,74.60
94.00,42.00,30.00,51.60
83.00,34.00,58.00,60.70
22.00,55.00,47.00,41.10
90.00,60.00,76.00,77.00
64.00,82.00,69.00,70.10
20.00,52.00,64.00,48.40
25.00,32.00,49.00,38.40
24.00,26.00,29.00,26.90
54.00,44.00,68.00,59.00
62.00,41.00,50.00,51.80
62.00,84.00,20.00,45.40
75.00,94.00,73.00,77.80
67.00,72.00,31.00,50.00
55.00,31.00,80.00,62.70
84.00,40.00,30.00,48.20
62.00,36.00,57.00,54.30
49.00,65.00,40.00,47.70
82.00,23.00,99.00,78.70
55.00,85.00,95.00,81.00
80.00,80.00,97.00,88.50
45.00,23.00,80.00,58.10
78.00,47.00,61.00,63.30
52.00,88.00,76.00,71.20
91.00,72.00,47.00,65.20
58.00,40.00,59.00,54.90
48.00,57.00,74.00,62.80
64.00,93.00,47.00,61.30
44.00,61.00,45.00,47.90
81.00,60.00,26.00,49.30
65.00,54.00,39.00,49.80
38.00,80.00,58.00,56.40
24.00,97.00,29.00,41.10
74.00,86.00,41.00,59.90
72.00,99.00,30.00,56.40
87.00,96.00,53.00,71.80
74.00,73.00,82.00,77.80
31.00,45.00,59.00,47.80
32.00,23.00,52.00,40.20
91.00,67.00,76.00,78.70
61.00,57.00,99.00,79.20
91.00,66.00,49.00,65.00
92.00,87.00,76.00,83.00
71.00,75.00,29.00,50.80
28.00,94.00,48.00,51.20
68.00,48.00,80.00,70.00
42.00,85.00,77.00,68.10
54.00,64.00,25.00,41.50
80.00,35.00,72.00,67.00
86.00,62.00,97.00,86.70
74.00,58.00,83.00,75.30
76.00,22.00,54.00,54.20
40.00,66.00,64.00,57.20
34.00,26.00,65.00,47.90
53.00,74.00,88.00,74.70
56.00,55.00,97.00,76.30
64.00,69.00,83.00,74.50
37.00,77.00,99.00,76.00
60.00,30.00,75.00,61.50
39.00,20.00,83.00,57.20
63.00,43.00,51.00,53.00
37.00,21.00,47.00,38.80
88.00,49.00,56.00,64.20
70.00,85.00,41.00,58.50
63.00,65.00,76.00,69.90
96.00,55.00,47.00,63.30
24.00,41.00,93.00,61.90
63.00,34.00,22.00,36.70
63.00,33.00,41.00,46.00
34.00,24.00,49.00,39.50
83.00,74.00,46.00,62.70
98.00,72.00,27.00,57.30
71.00,20.00,87.00,68.80
99.00,40.00,59.00,67.20
46.00,36.00,42.00,42.00
53.00,75.00,34.00,47.90
57.00,36.00,86.00,67.30
20.00,82.00,29.00,36.90
26.00,59.00,98.00,68.60
52.00,88.00,60.00,63.20
90.00,20.00,88.00,75.00
92.00,77.00,28.00,57.00
37.00,83.00,76.00,65.70
30.00,23.00,89.00,58.10
72.00,59.00,90.00,78.40
73.00,23.00,70.00,61.50
73.00,51.00,56.00,60.10
26.00,93.00,91.00,71.90
40.00,67.00,48.00,49.40
92.00,91.00,42.00,66.80
81.00,82.00,49.00,65.20
57.00,72.00,21.00,42.00
95.00,84.00,79.00,84.80
21.00,32.00,61.00,43.20
77.00,50.00,39.00,52.60
24.00,45.00,23.00,27.70
68.00,60.00,88.00,76.40
44.00,52.00,98.00,72.60
72.00,79.00,95.00,84.90
81.00,62.00,57.00,65.20
32.00,82.00,42.00,47.00
81.00,36.00,57.00,60.00
29.00,48.00,39.00,37.80
32.00,73.00,30.00,39.20
88.00,66.00,40.00,59.60
79.00,82.00,41.00,60.60
45.00,52.00,99.00,73.40
49.00,41.00,71.00,58.40
56.00,77.00,95.00,79.70
82.00,87.00,92.00,88.00
20.00,45.00,36.00,33.00
55.00,91.00,41.00,55.20
54.00,35.00,66.00,56.20
47.00,50.00,88.00,68.10
41.00,63.00,94.00,71.90
94.00,40.00,90.00,81.20
29.00,34.00,76.00,53.50
78.00,50.00,43.00,54.90
92.00,87.00,61.00,75.50
42.00,61.00,30.00,39.80
62.00,98.00,60.00,68.20
56.00,88.00,88.00,78.40
46.00,53.00,69.00,58.90
24.00,80.00,74.00,60.20
84.00,29.00,30.00,46.00
86.00,74.00,79.00,80.10
33.00,30.00,84.00,57.90
41.00,60.00,26.00,37.30
25.00,91.00,44.00,47.70
23.00,36.00,69.00,48.60
29.00,90.00,66.00,59.70
32.00,71.00,67.00,57.30
57.00,70.00,41.00,51.60
44.00,51.00,90.00,68.40
22.00,86.00,36.00,41.80
70.00,54.00,34.00,48.80
56.00,27.00,59.00,51.70
21.00,49.00,56.00,44.10
82.00,80.00,25.00,53.10
73.00,46.00,47.00,54.60
49.00,54.00,41.00,46.00
22.00,20.00,29.00,25.10
23.00,70.00,31.00,36.40
49.00,74.00,93.00,76.00
47.00,57.00,64.00,57.50
91.00,61.00,22.00,50.50
40.00,68.00,53.00,52.10
85.00,69.00,75.00,76.80
86.00,49.00,88.00,79.60
60.00,67.00,36.00,49.40
90.00,67.00,69.00,74.90
94.00,89.00,98.00,95.00
52.00,81.00,79.00,71.30
61.00,82.00,26.00,47.70
81.00,53.00,93.00,81.40
68.00,88.00,99.00,87.50
56.00,53.00,82.00,68.40
24.00,24.00,50.00,37.00
44.00,52.00,96.00,71.60
73.00,77.00,56.00,65.30
30.00,29.00,30.00,29.80
51.00,62.00,46.00,50.70
27.00,62.00,95.00,68.00
84.00,48.00,50.00,59.80
50.00,53.00,36.00,43.60
74.00,25.00,59.00,56.70
46.00,82.00,38.00,49.20
87.00,66.00,89.00,83.80
37.00,29.00,67.00,50.40
20.00,38.00,55.00,41.10
54.00,94.00,76.00,73.00
22.00,72.00,50.00,46.00
92.00,68.00,93.00,87.70
86.00,63.00,37.00,56.90
27.00,59.00,92.00,65.90
80.00,99.00,31.00,59.30
64.00,53.00,74.00,66.80
60.00,41.00,99.00,75.70
55.00,61.00,24.00,40.70
78.00,63.00,69.00,70.50
40.00,60.00,71.00,59.50
56.00,85.00,88.00,77.80
38.00,30.00,69.00,51.90
55.00,91.00,94.00,81.70
63.00,63.00,65.00,64.00
68.00,33.00,42.00,48.00
78.00,42.00,40.00,51.80
71.00,67.00,74.00,71.70
38.00,89.00,96.00,77.20
42.00,31.00,88.00,62.80
81.00,64.00,37.00,55.60
79.00,35.00,24.00,42.70
26.00,94.00,92.00,72.60
59.00,77.00,87.00,76.60
61.00,83.00,89.00,79.40
25.00,94.00,25.00,38.80
56.00,76.00,60.00,62.00
65.00,66.00,95.00,80.20
37.00,98.00,41.00,51.20
38.00,41.00,93.00,66.10
55.00,39.00,23.00,35.80
83.00,75.00,91.00,85.40
66.00,54.00,54.00,57.60
84.00,41.00,88.00,77.40
45.00,80.00,97.00,78.00
25.00,93.00,67.00,59.60
65.00,59.00,89.00,75.80
55.00,21.00,96.00,68.70
85.00,93.00,27.00,57.60
68.00,33.00,85.00,69.50
51.00,49.00,88.00,69.10
47.00,58.00,57.00,54.20
26.00,44.00,56.00,44.60
60.00,43.00,44.00,48.60
20.00,52.00,77.00,54.90
63.00,38.00,83.00,68.00
64.00,44.00,92.00,74.00
94.00,88.00,57.00,74.30
20.00,34.00,41.00,33.30
75.00,55.00,49.00,58.00
98.00,67.00,73.00,79.30
34.00,59.00,74.00,59.00
91.00,81.00,26.00,56.50
50.00,74.00,83.00,71.30
45.00,87.00,35.00,48.40
89.00,98.00,77.00,84.80
70.00,92.00,86.00,82.40
97.00,26.00,55.00,61.80
68.00,56.00,72.00,67.60
99.00,50.00,66.00,72.70
34.00,78.00,72.00,61.80
47.00,21.00,52.00,44.30
23.00,51.00,69.00,51.60
81.00,65.00,64.00,69.30
91.00,23.00,97.00,80.40
54.00,98.00,42.00,56.80
51.00,26.00,82.00,61.50
45.00,68.00,73.00,63.60
48.00,66.00,57.00,56.10
80.00,61.00,80.00,76.20
39.00,33.00,74.00,55.30
40.00,32.00,58.00,47.40
31.00,33.00,40.00,35.90
95.00,76.00,41.00,64.20
86.00,56.00,86.00,80.00
84.00,64.00,33.00,54.50
75.00,85.00,33.00,56.00
94.00,89.00,45.00,68.50
29.00,73.00,95.00,70.80
99.00,97.00,51.00,74.60
58.00,67.00,30.00,45.80
47.00,45.00,44.00,45.10
75.00,93.00,21.00,51.60
70.00,69.00,31.00,50.30
29.00,82.00,69.00,59.60
25.00,49.00,49.00,41.80
61.00,53.00,96.00,76.90
24.00,94.00,76.00,64.00
64.00,67.00,93.00,79.10
95.00,68.00,47.00,65.60
31.00,28.00,98.00,63.90
66.00,99.00,72.00,75.60
52.00,80.00,71.00,67.10
98.00,44.00,54.00,65.20
61.00,55.00,65.00,61.80
45.00,47.00,82.00,63.90
87.00,37.00,68.00,67.50
93.00,99.00,27.00,61.20
45.00,22.00,35.00,35.40
48.00,23.00,20.00,29.00
31.00,63.00,36.00,39.90
69.00,92.00,62.00,70.10
38.00,37.00,90.00,63.80
96.00,26.00,55.00,61.50
55.00,25.00,35.00,39.00
25.00,92.00,90.00,70.90
46.00,79.00,82.00,70.60
49.00,54.00,56.00,53.50
92.00,33.00,25.00,46.70
73.00,75.00,83.00,78.40
79.00,28.00,97.00,77.80
32.00,91.00,47.00,51.30
39.00,91.00,84.00,71.90
26.00,34.00,54.00,41.60
63.00,87.00,81.00,76.80
80.00,98.00,82.00,84.60
74.00,44.00,29.00,45.50
35.00,64.00,75.00,60.80
28.00,53.00,81.00,59.50
47.00,25.00,78.00,58.10
87.00,21.00,49.00,54.80
69.00,42.00,74.00,66.10
52.00,57.00,55.00,54.50
22.00,54.00,59.00,46.90
81.00,72.00,99.00,88.20
65.00,79.00,99.00,84.80
69.00,47.00,74.00,67.10
26.00,33.00,84.00,56.40
98.00,64.00,20.00,52.20
34.00,27.00,36.00,33.60
75.00,68.00,61.00,66.60
97.00,85.00,28.00,60.10
41.00,88.00,67.00,63.40
75.00,31.00,41.00,49.20
87.00,90.00,43.00,65.60
46.00,99.00,54.00,60.60
60.00,58.00,37.00,48.10
82.00,51.00,24.00,46.80
27.00,50.00,78.00,57.10
20.00,85.00,68.00,57.00
