temperature, lluvia, humedad, rend_manz
53.00,59.00,58.00,56.70
62.00,82.00,49.00,59.50
49.00,20.00,33.00,35.20
79.00,26.00,50.00,53.90
78.00,36.00,29.00,45.10
75.00,53.00,48.00,57.10
21.00,88.00,35.00,41.40
72.00,99.00,66.00,74.40
82.00,67.00,36.00,56.00
58.00,55.00,70.00,63.40
69.00,63.00,65.00,65.80
24.00,27.00,79.00,52.10
71.00,74.00,40.00,56.10
68.00,97.00,40.00,59.80
53.00,61.00,51.00,53.60
92.00,84.00,93.00,90.90
87.00,72.00,65.00,73.00
81.00,57.00,50.00,60.70
56.00,89.00,81.00,75.10
28.00,46.00,40.00,37.60
55.00,49.00,80.00,66.30
63.00,22.00,89.00,67.80
68.00,91.00,40.00,58.60
23.00,20.00,65.00,43.40
98.00,96.00,45.00,71.10
70.00,30.00,55.00,54.50
60.00,31.00,33.00,40.70
38.00,59.00,30.00,38.20
41.00,68.00,61.00,56.40
24.00,33.00,90.00,58.80
21.00,43.00,72.00,50.90
33.00,85.00,32.00,42.90
68.00,79.00,93.00,82.70
85.00,48.00,79.00,74.60
25.00,44.00,28.00,30.30
57.00,78.00,96.00,80.70
43.00,45.00,99.00,71.40
73.00,34.00,72.00,64.70
88.00,65.00,55.00,66.90
73.00,97.00,88.00,85.30
77.00,99.00,31.00,58.40
71.00,77.00,86.00,79.70
40.00,40.00,26.00,33.00
74.00,20.00,85.00,68.70
42.00,62.00,58.00,54.00
94.00,84.00,45.00,67.50
74.00,91.00,72.00,76.40
79.00,79.00,41.00,60.00
77.00,64.00,43.00,57.40
34.00,99.00,48.00,54.00
28.00,74.00,36.00,41.20
64.00,80.00,75.00,72.70
82.00,64.00,72.00,73.40
32.00,71.00,92.00,69.80
81.00,83.00,38.00,59.90
29.00,27.00,81.00,54.60
77.00,59.00,61.00,65.40
64.00,50.00,32.00,45.20
27.00,23.00,39.00,32.20
20.00,60.00,97.00,66.50
77.00,73.00,90.00,82.70
70.00,65.00,21.00,44.50
95.00,38.00,35.00,53.60
51.00,35.00,64.00,54.30
91.00,40.00,42.00,56.30
53.00,37.00,26.00,36.30
63.00,27.00,23.00,35.80
23.00,63.00,41.00,40.00
39.00,21.00,93.00,62.40
54.00,74.00,21.00,41.50
75.00,60.00,46.00,57.50
26.00,28.00,68.00,47.40
45.00,66.00,99.00,76.20
34.00,88.00,23.00,39.30
93.00,45.00,95.00,84.40
73.00,53.00,37.00,51.00
81.00,51.00,71.00,70.00
25.00,86.00,53.00,51.20
85.00,64.00,61.00,68.80
29.00,93.00,45.00,49.80
91.00,31.00,84.00,75.50
46.00,88.00,33.00,47.90
23.00,51.00,54.00,44.10
43.00,67.00,53.00,52.80
83.00,42.00,80.00,73.30
54.00,39.00,81.00,64.50
41.00,52.00,88.00,66.70
55.00,76.00,72.00,67.70
23.00,65.00,60.00,49.90
40.00,43.00,75.00,58.10
29.00,91.00,89.00,71.40
24.00,54.00,33.00,34.50
28.00,71.00,74.00,59.60
23.00,47.00,31.00,31.80
64.00,41.00,70.00,62.40
57.00,40.00,84.00,67.10
51.00,26.00,72.00,56.50
93.00,95.00,28.00,60.90
29.00,29.00,30.00,29.50
26.00,39.00,85.00,58.10
54.00,92.00,36.00,52.60
29.00,23.00,83.00,54.80
38.00,30.00,95.00,64.90
28.00,34.00,92.00,61.20
27.00,82.00,70.00,59.50
79.00,53.00,58.00,63.30
69.00,96.00,29.00,54.40
43.00,23.00,32.00,33.50
91.00,80.00,34.00,60.30
67.00,63.00,67.00,66.20
98.00,74.00,97.00,92.70
37.00,76.00,21.00,36.80
37.00,40.00,55.00,46.60
21.00,51.00,97.00,65.00
22.00,46.00,65.00,48.30
82.00,33.00,73.00,67.70
38.00,33.00,48.00,42.00
90.00,74.00,53.00,68.30
23.00,54.00,23.00,29.20
87.00,81.00,31.00,57.80
75.00,34.00,42.00,50.30
99.00,27.00,58.00,64.10
41.00,56.00,56.00,51.50
42.00,45.00,75.00,59.10
62.00,99.00,86.00,81.40
90.00,64.00,85.00,82.30
71.00,81.00,45.00,60.00
20.00,62.00,34.00,35.40
29.00,32.00,69.00,49.60
57.00,84.00,68.00,67.90
25.00,85.00,60.00,54.50
98.00,61.00,96.00,89.60
86.00,96.00,61.00,75.50
38.00,21.00,22.00,26.60
54.00,87.00,54.00,60.60
83.00,55.00,79.00,75.40
23.00,74.00,85.00,64.20
38.00,88.00,34.00,46.00
95.00,88.00,36.00,64.10
75.00,45.00,26.00,44.50
44.00,97.00,83.00,74.10
25.00,48.00,23.00,28.60
99.00,66.00,29.00,57.40
40.00,84.00,69.00,63.30
27.00,71.00,85.00,64.80
82.00,24.00,76.00,67.40
94.00,70.00,32.00,58.20
83.00,33.00,49.00,56.00
30.00,79.00,23.00,36.30
36.00,57.00,72.00,58.20
60.00,96.00,82.00,78.20
28.00,95.00,37.00,45.90
98.00,64.00,50.00,67.20
25.00,49.00,60.00,47.30
29.00,66.00,22.00,32.90
50.00,26.00,92.00,66.20
80.00,44.00,61.00,63.30
56.00,27.00,47.00,45.70
87.00,72.00,39.00,60.00
99.00,31.00,22.00,46.90
50.00,56.00,40.00,46.20
53.00,55.00,77.00,65.40
75.00,63.00,93.00,81.60
88.00,98.00,45.00,68.50
94.00,75.00,66.00,76.20
44.00,79.00,23.00,40.50
31.00,61.00,54.00,48.50
52.00,35.00,32.00,38.60
59.00,92.00,83.00,77.60
47.00,65.00,44.00,49.10
86.00,77.00,93.00,87.70
36.00,88.00,40.00,48.40
86.00,66.00,22.00,50.00
58.00,56.00,87.00,72.10
34.00,40.00,86.00,61.20
66.00,20.00,34.00,40.80
80.00,87.00,79.00,80.90
44.00,84.00,69.00,64.50
96.00,87.00,25.00,58.70
90.00,39.00,33.00,51.30
57.00,75.00,47.00,55.60
96.00,46.00,48.00,62.00
66.00,40.00,96.00,75.80
60.00,73.00,84.00,74.60
77.00,20.00,80.00,67.10
43.00,98.00,47.00,56.00
37.00,24.00,74.00,52.90
47.00,80.00,78.00,69.10
82.00,92.00,30.00,58.00
40.00,76.00,24.00,39.20
46.00,41.00,57.00,50.50
83.00,78.00,52.00,66.50
98.00,60.00,25.00,53.90
46.00,80.00,41.00,50.30
29.00,40.00,91.00,62.20
67.00,22.00,77.00,63.00
80.00,25.00,75.00,66.50
24.00,85.00,24.00,36.20
96.00,45.00,79.00,77.30
67.00,92.00,84.00,80.50
53.00,41.00,56.00,52.10
21.00,34.00,77.00,51.60
22.00,31.00,67.00,46.30
56.00,96.00,41.00,56.50
67.00,25.00,76.00,63.10
43.00,40.00,87.00,64.40
20.00,76.00,23.00,32.70
95.00,28.00,94.00,81.10
57.00,31.00,58.00,52.30
97.00,92.00,32.00,63.50
29.00,24.00,52.00,39.50
55.00,59.00,89.00,72.80
67.00,47.00,33.00,46.00
65.00,59.00,86.00,74.30
67.00,67.00,74.00,70.50
32.00,24.00,46.00,37.40
58.00,85.00,23.00,45.90
76.00,96.00,49.00,66.50
69.00,45.00,68.00,63.70
90.00,96.00,24.00,58.20
30.00,82.00,70.00,60.40
42.00,88.00,22.00,41.20
36.00,58.00,59.00,51.90
57.00,61.00,32.00,45.30
58.00,57.00,58.00,57.80
73.00,80.00,44.00,59.90
73.00,22.00,70.00,61.30
28.00,36.00,38.00,34.60
38.00,94.00,59.00,59.70
74.00,97.00,66.00,74.60
56.00,29.00,23.00,34.10
34.00,24.00,96.00,63.00
50.00,88.00,52.00,58.60
92.00,94.00,99.00,95.90
68.00,43.00,30.00,44.00
93.00,58.00,75.00,77.00
27.00,23.00,49.00,37.20
58.00,44.00,33.00,42.70
88.00,29.00,98.00,81.20
37.00,82.00,30.00,42.50
36.00,46.00,94.00,67.00
72.00,59.00,88.00,77.40
76.00,29.00,91.00,74.10
21.00,96.00,93.00,72.00
27.00,96.00,27.00,40.80
63.00,56.00,87.00,73.60
85.00,31.00,67.00,65.20
87.00,59.00,49.00,62.40
81.00,82.00,97.00,89.20
23.00,51.00,89.00,61.60
79.00,58.00,83.00,76.80
78.00,26.00,27.00,42.10
43.00,54.00,83.00,65.20
92.00,27.00,37.00,51.50
86.00,30.00,91.00,77.30
79.00,91.00,84.00,83.90
85.00,57.00,62.00,67.90
53.00,97.00,58.00,64.30
67.00,48.00,33.00,46.20
58.00,86.00,55.00,62.10
51.00,83.00,53.00,58.40
78.00,86.00,58.00,69.60
89.00,44.00,93.00,82.00
70.00,56.00,82.00,73.20
84.00,82.00,71.00,77.10
61.00,95.00,42.00,58.30
40.00,62.00,52.00,50.40
32.00,85.00,57.00,55.10
49.00,55.00,41.00,46.20
28.00,61.00,22.00,31.60
36.00,69.00,38.00,43.60
82.00,76.00,55.00,67.30
63.00,97.00,73.00,74.80
90.00,58.00,88.00,82.60
32.00,92.00,36.00,46.00
31.00,93.00,91.00,73.40
71.00,45.00,48.00,54.30
54.00,81.00,96.00,80.40
63.00,31.00,58.00,54.10
73.00,89.00,52.00,65.70
50.00,57.00,89.00,70.90
21.00,43.00,50.00,39.90
20.00,43.00,22.00,25.60
76.00,33.00,40.00,49.40
92.00,31.00,68.00,67.80
97.00,23.00,74.00,70.70
52.00,54.00,66.00,59.40
49.00,63.00,32.00,43.30
86.00,28.00,98.00,80.40
88.00,81.00,42.00,63.60
57.00,23.00,21.00,32.20
44.00,25.00,29.00,32.70
97.00,20.00,77.00,71.60
47.00,68.00,33.00,44.20
95.00,26.00,70.00,68.70
54.00,52.00,73.00,63.10
23.00,39.00,48.00,38.70
75.00,29.00,31.00,43.80
30.00,46.00,71.00,53.70
92.00,91.00,60.00,75.80
30.00,96.00,83.00,69.70
58.00,27.00,34.00,39.80
59.00,81.00,81.00,74.40
45.00,42.00,99.00,71.40
53.00,37.00,72.00,59.30
47.00,53.00,53.00,51.20
31.00,26.00,98.00,63.50
59.00,40.00,27.00,39.20
63.00,65.00,39.00,51.40
84.00,79.00,49.00,65.50
77.00,62.00,39.00,55.00
71.00,63.00,80.00,73.90
45.00,28.00,67.00,52.60
42.00,56.00,85.00,66.30
90.00,88.00,99.00,94.10
74.00,77.00,83.00,79.10
85.00,37.00,38.00,51.90
44.00,90.00,99.00,80.70
56.00,88.00,41.00,54.90
31.00,48.00,59.00,48.40
51.00,68.00,24.00,40.90
50.00,47.00,47.00,47.90
56.00,79.00,82.00,73.60
61.00,29.00,37.00,42.60
61.00,29.00,40.00,44.10
69.00,81.00,33.00,53.40
36.00,95.00,92.00,75.80
96.00,76.00,78.00,83.00
57.00,38.00,37.00,43.20
56.00,69.00,94.00,77.60
27.00,24.00,47.00,36.40
54.00,27.00,40.00,41.60
81.00,23.00,88.00,72.90
22.00,32.00,82.00,54.00
90.00,28.00,70.00,67.60
88.00,46.00,84.00,77.60
46.00,93.00,56.00,60.40
90.00,35.00,59.00,63.50
97.00,34.00,75.00,73.40
40.00,72.00,51.00,51.90
24.00,31.00,62.00,44.40
96.00,38.00,58.00,65.40
52.00,47.00,71.00,60.50
86.00,43.00,28.00,48.40
52.00,22.00,39.00,39.50
32.00,48.00,21.00,29.70
33.00,74.00,98.00,73.70
52.00,22.00,70.00,55.00
75.00,64.00,31.00,50.80
94.00,70.00,22.00,53.20
79.00,53.00,30.00,49.30
69.00,47.00,22.00,41.10
71.00,87.00,67.00,72.20
53.00,34.00,85.00,65.20
98.00,35.00,99.00,85.90
95.00,21.00,51.00,58.20
68.00,30.00,40.00,46.40
25.00,21.00,45.00,34.20
62.00,39.00,20.00,36.40
45.00,66.00,77.00,65.20
50.00,51.00,61.00,55.70
66.00,72.00,41.00,54.70
75.00,40.00,53.00,57.00
88.00,36.00,95.00,81.10
37.00,80.00,95.00,74.60
62.00,60.00,22.00,41.60
45.00,40.00,26.00,34.50
56.00,37.00,92.00,70.20
47.00,84.00,96.00,78.90
88.00,61.00,64.00,70.60
42.00,43.00,93.00,67.70
93.00,74.00,36.00,60.70
51.00,40.00,92.00,69.30
39.00,50.00,34.00,38.70
41.00,91.00,33.00,47.00
67.00,92.00,29.00,53.00
53.00,30.00,92.00,67.90
93.00,47.00,48.00,61.30
66.00,75.00,36.00,52.80
20.00,39.00,35.00,31.30
49.00,48.00,79.00,63.80
35.00,47.00,82.00,60.90
45.00,31.00,64.00,51.70
20.00,74.00,46.00,43.80
99.00,46.00,24.00,50.90
89.00,21.00,76.00,68.90
81.00,87.00,47.00,65.20
45.00,58.00,34.00,42.10
50.00,25.00,76.00,58.00
72.00,21.00,39.00,45.30
60.00,94.00,76.00,74.80
39.00,85.00,57.00,57.20
65.00,71.00,37.00,52.20
79.00,91.00,89.00,86.40
28.00,91.00,93.00,73.10
73.00,60.00,85.00,76.40
44.00,53.00,26.00,36.80
83.00,22.00,29.00,43.80
87.00,58.00,32.00,53.70
97.00,52.00,82.00,80.50
26.00,63.00,89.00,64.90
94.00,85.00,95.00,92.70
81.00,46.00,66.00,66.50
48.00,20.00,57.00,46.90
54.00,63.00,25.00,41.30
71.00,35.00,99.00,77.80
41.00,59.00,53.00,50.60
24.00,20.00,98.00,60.20
84.00,72.00,81.00,80.10
39.00,87.00,40.00,49.10
94.00,39.00,77.00,74.50
21.00,96.00,62.00,56.50
28.00,47.00,86.00,60.80
68.00,85.00,25.00,49.90
57.00,66.00,63.00,61.80
93.00,79.00,70.00,78.70
89.00,37.00,43.00,55.60
27.00,80.00,44.00,46.10
62.00,38.00,67.00,59.70
70.00,48.00,20.00,40.60
86.00,56.00,29.00,51.50
79.00,22.00,28.00,42.10
82.00,91.00,40.00,62.80
29.00,39.00,32.00,32.50
68.00,64.00,51.00,58.70
41.00,20.00,25.00,28.80
56.00,45.00,83.00,67.30
51.00,80.00,43.00,52.80
69.00,70.00,89.00,79.20
27.00,62.00,25.00,33.00
85.00,98.00,94.00,92.10
94.00,61.00,35.00,57.90
43.00,34.00,74.00,56.70
62.00,77.00,64.00,66.00
96.00,64.00,65.00,74.10
81.00,57.00,34.00,52.70
59.00,44.00,83.00,68.00
58.00,39.00,32.00,41.20
84.00,84.00,22.00,53.00
70.00,57.00,72.00,68.40
60.00,39.00,33.00,42.30
99.00,29.00,42.00,56.50
22.00,38.00,88.00,58.20
61.00,81.00,45.00,57.00
41.00,32.00,26.00,31.70
69.00,84.00,80.00,77.50
62.00,84.00,38.00,54.40
56.00,85.00,92.00,79.80
57.00,91.00,55.00,62.80
30.00,31.00,75.00,52.70
67.00,99.00,44.00,61.90
26.00,61.00,63.00,51.50
76.00,31.00,29.00,43.50
29.00,73.00,85.00,65.80
27.00,32.00,67.00,48.00
94.00,59.00,73.00,76.50
81.00,54.00,71.00,70.60
38.00,34.00,29.00,32.70
67.00,78.00,61.00,66.20
94.00,37.00,95.00,83.10
49.00,57.00,56.00,54.10
74.00,72.00,27.00,50.10
94.00,90.00,54.00,73.20
95.00,79.00,24.00,56.30
65.00,54.00,88.00,74.30
89.00,39.00,34.00,51.50
59.00,34.00,29.00,39.00
32.00,86.00,88.00,70.80
69.00,80.00,91.00,82.20
70.00,67.00,42.00,55.40
88.00,69.00,58.00,69.20
33.00,43.00,20.00,28.50
46.00,47.00,80.00,63.20
95.00,93.00,91.00,92.60
54.00,83.00,83.00,74.30
90.00,43.00,84.00,77.60
66.00,20.00,37.00,42.30
93.00,30.00,95.00,81.40
93.00,40.00,70.00,70.90
79.00,21.00,35.00,45.40
31.00,65.00,38.00,41.30
98.00,68.00,71.00,78.50
33.00,89.00,71.00,63.20
76.00,20.00,53.00,53.30
26.00,79.00,90.00,68.60
32.00,46.00,39.00,38.30
23.00,75.00,96.00,69.90
66.00,29.00,84.00,67.60
71.00,49.00,57.00,59.60
86.00,98.00,52.00,71.40
25.00,40.00,24.00,27.50
82.00,55.00,43.00,57.10
87.00,67.00,72.00,75.50
49.00,30.00,74.00,57.70
22.00,24.00,25.00,23.90
21.00,65.00,88.00,63.30
52.00,79.00,91.00,76.90
68.00,99.00,31.00,55.70
91.00,38.00,89.00,79.40
63.00,27.00,34.00,41.30
24.00,61.00,58.00,48.40
60.00,58.00,44.00,51.60
26.00,87.00,79.00,64.70
48.00,82.00,26.00,43.80
30.00,54.00,38.00,38.80
91.00,20.00,43.00,52.80
36.00,94.00,30.00,44.60
87.00,39.00,84.00,75.90
73.00,28.00,53.00,54.00
62.00,60.00,67.00,64.10
25.00,84.00,21.00,34.80
80.00,41.00,62.00,63.20
26.00,82.00,89.00,68.70
67.00,38.00,28.00,41.70
94.00,91.00,68.00,80.40
32.00,24.00,88.00,58.40
27.00,77.00,58.00,52.50
64.00,76.00,27.00,47.90
94.00,24.00,78.00,72.00
26.00,35.00,78.00,53.80
80.00,58.00,47.00,59.10
54.00,93.00,78.00,73.80
65.00,23.00,36.00,42.10
68.00,95.00,99.00,88.90
93.00,72.00,73.00,78.80
80.00,33.00,88.00,74.60
70.00,61.00,80.00,73.20
39.00,61.00,65.00,56.40
99.00,68.00,55.00,70.80
78.00,55.00,57.00,62.90
48.00,25.00,87.00,62.90
49.00,85.00,84.00,73.70
30.00,80.00,58.00,54.00
75.00,83.00,53.00,65.60
21.00,27.00,71.00,47.20
37.00,86.00,94.00,75.30
34.00,86.00,92.00,73.40
57.00,81.00,38.00,52.30
90.00,80.00,37.00,61.50
50.00,22.00,52.00,45.40
95.00,35.00,44.00,57.50
76.00,89.00,28.00,54.60
24.00,93.00,33.00,42.30
20.00,25.00,85.00,53.50
25.00,73.00,33.00,38.60
66.00,41.00,35.00,45.50
33.00,54.00,64.00,52.70
56.00,21.00,48.00,45.00
68.00,81.00,37.00,55.10
38.00,80.00,23.00,38.90
32.00,45.00,68.00,52.60
97.00,59.00,31.00,56.40
37.00,48.00,72.00,56.70
22.00,58.00,36.00,36.20
90.00,36.00,77.00,72.70
63.00,20.00,57.00,51.40
29.00,75.00,72.00,59.70
35.00,92.00,35.00,46.40
97.00,26.00,49.00,58.80
41.00,80.00,87.00,71.80
56.00,28.00,68.00,56.40
73.00,78.00,85.00,80.00
89.00,45.00,73.00,72.20
73.00,71.00,38.00,55.10
45.00,62.00,94.00,72.90
54.00,81.00,59.00,61.90
98.00,52.00,86.00,82.80
43.00,65.00,24.00,37.90
97.00,26.00,90.00,79.30
25.00,46.00,58.00,45.70
57.00,43.00,74.00,62.70
70.00,68.00,48.00,58.60
77.00,64.00,99.00,85.40
72.00,65.00,40.00,54.60
69.00,21.00,46.00,47.90
62.00,91.00,25.00,49.30
62.00,20.00,82.00,63.60
30.00,60.00,36.00,39.00
77.00,67.00,80.00,76.50
25.00,23.00,72.00,48.10
54.00,81.00,22.00,43.40
34.00,71.00,69.00,58.90
59.00,43.00,63.00,57.80
37.00,27.00,40.00,36.50
69.00,94.00,56.00,67.50
20.00,61.00,72.00,54.20
46.00,54.00,95.00,72.10
39.00,96.00,71.00,66.40
54.00,59.00,32.00,44.00
47.00,31.00,43.00,41.80
90.00,22.00,30.00,46.40
89.00,69.00,20.00,50.50
36.00,68.00,57.00,52.90
61.00,95.00,23.00,48.80
92.00,96.00,69.00,81.30
36.00,50.00,41.00,41.30
36.00,45.00,61.00,50.30
50.00,70.00,93.00,75.50
67.00,70.00,96.00,82.10
76.00,97.00,33.00,58.70
24.00,95.00,38.00,45.20
54.00,58.00,49.00,52.30
84.00,82.00,70.00,76.60
78.00,69.00,27.00,50.70
38.00,97.00,99.00,80.30
78.00,47.00,47.00,56.30
28.00,77.00,99.00,73.30
77.00,52.00,76.00,71.50
90.00,26.00,63.00,63.70
35.00,57.00,35.00,39.40
33.00,20.00,46.00,36.90
77.00,60.00,32.00,51.10
78.00,49.00,98.00,82.20
25.00,90.00,42.00,46.50
78.00,95.00,50.00,67.40
95.00,74.00,20.00,53.30
42.00,75.00,30.00,42.60
26.00,72.00,30.00,37.20
75.00,92.00,32.00,56.90
96.00,90.00,40.00,66.80
65.00,85.00,79.00,76.00
36.00,60.00,81.00,63.30
38.00,91.00,90.00,74.60
32.00,81.00,42.00,46.80
90.00,31.00,60.00,63.20
33.00,78.00,68.00,59.50
66.00,20.00,56.00,51.80
50.00,48.00,93.00,71.10
45.00,62.00,43.00,47.40
97.00,91.00,64.00,79.30
86.00,52.00,52.00,62.20
33.00,46.00,61.00,49.60
39.00,51.00,92.00,67.90
48.00,35.00,58.00,50.40
85.00,34.00,82.00,73.30
79.00,58.00,33.00,51.80
71.00,23.00,48.00,49.90
81.00,37.00,58.00,60.70
81.00,45.00,97.00,81.80
87.00,93.00,65.00,77.20
64.00,96.00,68.00,72.40
36.00,74.00,79.00,65.10
99.00,50.00,26.00,52.70
27.00,26.00,44.00,35.30
67.00,26.00,69.00,59.80
85.00,50.00,49.00,60.00
83.00,51.00,54.00,62.10
56.00,61.00,39.00,48.50
78.00,70.00,84.00,79.40
54.00,65.00,54.00,56.20
49.00,35.00,68.00,55.70
96.00,52.00,64.00,71.20
69.00,33.00,94.00,74.30
33.00,64.00,73.00,59.20
56.00,56.00,89.00,72.50
71.00,33.00,88.00,71.90
24.00,49.00,58.00,46.00
24.00,41.00,84.00,57.40
26.00,98.00,42.00,48.40
76.00,99.00,97.00,91.10
77.00,67.00,63.00,68.00
28.00,95.00,44.00,49.40
50.00,78.00,78.00,69.60
69.00,23.00,90.00,70.30
55.00,66.00,31.00,45.20
98.00,98.00,68.00,83.00
66.00,41.00,42.00,49.00
99.00,44.00,64.00,70.50
78.00,87.00,84.00,82.80
72.00,30.00,82.00,68.60
39.00,34.00,97.00,67.00
88.00,39.00,23.00,45.70
38.00,95.00,79.00,69.90
62.00,92.00,38.00,56.00
65.00,43.00,93.00,74.60
38.00,76.00,38.00,45.60
55.00,41.00,60.00,54.70
41.00,41.00,50.00,45.50
48.00,57.00,21.00,36.30
66.00,87.00,93.00,83.70
27.00,49.00,23.00,29.40
34.00,91.00,56.00,56.40
54.00,61.00,23.00,39.90
53.00,23.00,43.00,42.00
87.00,70.00,84.00,82.10
65.00,48.00,61.00,59.60
54.00,32.00,43.00,44.10
46.00,73.00,88.00,72.40
71.00,53.00,29.00,46.40
20.00,85.00,63.00,54.50
63.00,46.00,87.00,71.60
73.00,72.00,52.00,62.30
79.00,87.00,62.00,72.10
78.00,81.00,41.00,60.10
36.00,62.00,33.00,39.70
80.00,34.00,71.00,66.30
54.00,22.00,32.00,36.60
77.00,21.00,30.00,42.30
39.00,79.00,66.00,60.50
77.00,37.00,77.00,69.00
52.00,51.00,43.00,47.30
58.00,37.00,24.00,36.80
62.00,65.00,59.00,61.10
94.00,42.00,67.00,70.10
65.00,95.00,57.00,67.00
55.00,35.00,83.00,65.00
46.00,86.00,68.00,65.00
54.00,47.00,26.00,38.60
43.00,42.00,22.00,32.30
54.00,50.00,56.00,54.20
96.00,72.00,44.00,65.20
49.00,84.00,59.00,61.00
23.00,84.00,59.00,53.20
83.00,36.00,63.00,63.60
44.00,70.00,90.00,72.20
32.00,68.00,34.00,40.20
98.00,29.00,60.00,65.20
57.00,62.00,20.00,39.50
45.00,84.00,36.00,48.30
30.00,82.00,61.00,55.90
42.00,28.00,65.00,50.70
60.00,46.00,83.00,68.70
99.00,45.00,23.00,50.20
86.00,48.00,28.00,49.40
51.00,26.00,98.00,69.50
57.00,91.00,98.00,84.30
63.00,64.00,84.00,73.70
26.00,91.00,21.00,36.50
55.00,90.00,26.00,47.50
61.00,32.00,65.00,57.20
62.00,85.00,91.00,81.10
43.00,54.00,48.00,47.70
75.00,63.00,40.00,55.10
59.00,63.00,37.00,48.80
80.00,47.00,48.00,57.40
25.00,31.00,37.00,32.20
65.00,40.00,76.00,65.50
41.00,64.00,77.00,63.60
37.00,89.00,29.00,43.40
82.00,67.00,35.00,55.50
59.00,80.00,23.00,45.20
71.00,33.00,64.00,59.90
39.00,60.00,92.00,69.70
59.00,70.00,29.00,46.20
34.00,28.00,61.00,46.30
54.00,47.00,95.00,73.10
49.00,83.00,74.00,68.30
60.00,76.00,33.00,49.70
30.00,87.00,66.00,59.40
60.00,77.00,35.00,50.90
41.00,74.00,29.00,41.60
53.00,29.00,25.00,34.20
58.00,68.00,78.00,70.00
69.00,66.00,42.00,54.90
61.00,41.00,80.00,66.50
83.00,59.00,70.00,71.70
79.00,81.00,40.00,59.90
34.00,61.00,31.00,37.90
22.00,75.00,28.00,35.60
54.00,61.00,69.00,62.90
58.00,86.00,98.00,83.60
67.00,96.00,60.00,69.30
91.00,95.00,71.00,81.80
96.00,25.00,59.00,63.30
97.00,92.00,44.00,69.50
60.00,96.00,25.00,49.70
53.00,68.00,24.00,41.50
85.00,65.00,88.00,82.50
44.00,50.00,98.00,72.20
95.00,89.00,80.00,86.30
36.00,51.00,34.00,38.00
79.00,21.00,71.00,63.40
99.00,63.00,26.00,55.30
31.00,89.00,20.00,37.10
30.00,60.00,43.00,42.50
48.00,26.00,96.00,67.60
31.00,43.00,89.00,62.40
49.00,85.00,51.00,57.20
26.00,76.00,78.00,62.00
71.00,89.00,33.00,55.60
23.00,59.00,42.00,39.70
74.00,79.00,46.00,61.00
53.00,74.00,87.00,74.20
32.00,88.00,51.00,52.70
82.00,82.00,73.00,77.50
39.00,49.00,82.00,62.50
30.00,75.00,48.00,48.00
88.00,46.00,91.00,81.10
31.00,78.00,90.00,69.90
90.00,95.00,54.00,73.00
82.00,68.00,57.00,66.70
69.00,98.00,95.00,87.80
24.00,76.00,35.00,39.90
62.00,93.00,63.00,68.70
83.00,45.00,42.00,54.90
28.00,34.00,26.00,28.20
67.00,76.00,34.00,52.30
59.00,89.00,65.00,68.00
74.00,94.00,63.00,72.50
72.00,88.00,82.00,80.20
77.00,36.00,77.00,68.80
97.00,56.00,54.00,67.30
82.00,40.00,25.00,45.10
61.00,86.00,82.00,76.50
97.00,67.00,33.00,59.00
85.00,50.00,91.00,81.00
79.00,77.00,84.00,81.10
32.00,20.00,22.00,24.60
24.00,44.00,80.00,56.00
71.00,91.00,91.00,85.00
48.00,45.00,34.00,40.40
39.00,37.00,77.00,57.60
36.00,98.00,47.00,53.90
66.00,54.00,66.00,63.60
87.00,65.00,53.00,65.60
99.00,44.00,46.00,61.50
43.00,24.00,76.00,55.70
74.00,40.00,84.00,72.20
82.00,76.00,84.00,81.80
74.00,21.00,33.00,42.90
45.00,66.00,61.00,57.20
37.00,74.00,53.00,52.40
99.00,33.00,92.00,82.30
77.00,70.00,54.00,64.10
21.00,92.00,63.00,56.20
46.00,65.00,24.00,38.80
83.00,91.00,74.00,80.10
99.00,88.00,29.00,61.80
73.00,94.00,81.00,81.20
21.00,69.00,64.00,52.10
86.00,54.00,39.00,56.10
93.00,89.00,79.00,85.20
58.00,97.00,55.00,64.30
61.00,77.00,45.00,56.20
23.00,78.00,29.00,37.00
55.00,48.00,41.00,46.60
86.00,80.00,85.00,84.30
67.00,70.00,35.00,51.60
59.00,99.00,59.00,67.00
63.00,45.00,29.00,42.40
63.00,27.00,35.00,41.80
25.00,92.00,75.00,63.40
85.00,83.00,50.00,67.10
46.00,26.00,29.00,33.50
69.00,25.00,63.00,57.20
43.00,41.00,66.00,54.10
62.00,33.00,46.00,48.20
21.00,33.00,25.00,25.40
45.00,41.00,82.00,62.70
31.00,88.00,67.00,60.40
41.00,76.00,92.00,73.50
81.00,39.00,59.00,61.60
35.00,63.00,39.00,42.60
98.00,65.00,38.00,61.40
48.00,80.00,98.00,79.40
20.00,89.00,84.00,65.80
95.00,49.00,50.00,63.30
70.00,20.00,82.00,66.00
64.00,30.00,50.00,50.20
95.00,25.00,75.00,71.00
89.00,47.00,41.00,56.60
71.00,67.00,69.00,69.20
91.00,78.00,25.00,55.40
48.00,30.00,33.00,36.90
36.00,57.00,59.00,51.70
76.00,84.00,63.00,71.10
48.00,28.00,71.00,55.50
37.00,44.00,58.00,48.90
85.00,72.00,46.00,62.90
39.00,77.00,46.00,50.10
90.00,77.00,23.00,53.90
77.00,26.00,81.00,68.80
96.00,25.00,20.00,43.80
